X,Y,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,weight
126.9050889783,35.1625662452659,"126.90508897797673","35.16256624508784",광주 북구 태봉로 57(신안동),광주 북구 신안동 13-7,"2917010600100130007","519",광주청,광주북부,역전,지구대,"062-521-0112",광주광역시 북구  태봉로 57,1.00
126.879752659792,35.2186693517746,"126.87975283223889","35.218669333543374",광주 북구 본촌마을길102번길 17(본촌동),광주 북구 본촌동 649,"2917012600106490000","520",광주청,광주북부,건국,지구대,"062-571-0113",광주광역시 북구  본촌마을길102번길 17,1.00
126.948763711457,35.2138699329382,"126.94876371254504","35.21386993255708",광주 북구 동문대로 642(망월동),광주 북구 망월동 685-1,"2917012100106850001","521",광주청,광주북부,석곡,파출소,"062-266-9912",광주광역시 북구  동문대로 642,1.00
126.991566073619,37.5608380889774,"126.99156607441003","37.56083809103393",서울 중구 퇴계로 178(필동1가),서울 중구 필동1가 20-5,"1114013700100200005","6",서울청,서울중부,충무,파출소,"02-2278-7710",서울특별시 중구  퇴계로 178,1.00
127.012398349566,37.5972873444539,"127.01239834191804","37.597287345523085",서울 성북구 아리랑로5길 54(돈암동),서울 성북구 돈암동 579-8,"1129010300105790008","51",서울청,서울성북,돈암,지구대,"02-920-1810",서울특별시 성북구  아리랑로5길 54,1.00
127.426906499957,36.3180352462422,"127.42690615565293","36.318035887808946",대전 중구 보문로162번길 22(대사동),대전 중구 대사동 77-57,"3014011000100770057","522",대전청,대전중부,남대전,지구대,"042-252-0113",대전광역시 중구  보문로 162번길 22,1.00
127.414052513593,36.3224953011786,"127.41405251591559","36.322495302600295",대전 중구 중앙로 14(문화동),대전 중구 문화동 1-4,"3014011600100010004","523",대전청,대전중부,서대전,지구대,"042-252-2220",대전광역시 중구  중앙로 14,1.00
127.39841702727,36.3128293590094,"127.3984168790316","36.312829763351736",대전 중구 문화로 115-2(유천동),대전 중구 유천동 271-14,"3014011500102710014","524",대전청,대전중부,유등,지구대,"042-583-3112",대전광역시 중구 문화로 115-2,1.00
127.401908303179,36.3061432021364,"127.40190830262648","36.30614320123966",대전 중구 보문산로 193(문화동),대전 중구 문화동 584-9,"3014011600105840009","525",대전청,대전중부,문화,지구대,"042-582-0112",대전광역시 중구 보문산로 193,1.00
127.421208260329,36.3341003910733,"127.42120833873359","36.3341003981663",대전 중구 우암로 14-1(선화동),대전 중구 선화동 77-16,"3014010200100770016","526",대전청,대전중부,선화,파출소,"042-222-0113",대전광역시 중구 우암로 14-1,1.00
127.412523921188,36.3390916785703,"127.4125239233363","36.33909167745482",대전 중구 대종로 661-1(중촌동),대전 중구 중촌동 102-4,"3014010400101020004","527",대전청,대전중부,중촌,파출소,"042-254-0112",대전광역시 중구  대종로 661-1,1.00
127.436947904455,36.3519017678493,"127.4369479055444","36.35190176887836",대전 동구 동서대로1695번길 54(용전동),대전 동구 용전동 68-26,"3011011500100680026","528",대전청,대전동부,용전,지구대,"042-600-2170",대전광역시 동구  동서대로1695번길 54,1.00
127.434243107604,36.3307780661687,"127.43424482942973","36.33077886928301",대전 동구 역전시장길 7(정동),대전 동구 정동 1-286,"3011011900100010286","529",대전청,대전동부,대전역,지구대,"042-220-2171",대전광역시 동구  역전시장길 7,1.00
127.449238961099,36.3467389117575,"127.44923935677228","36.34673839548616",대전 동구 우암로 304(가양동),대전 동구 가양동 171-4,"3011011400101710004","530",대전청,대전동부,가양,지구대,"042-600-2172",대전광역시 동구  우암로 304,1.00
127.448795576729,36.30987975931,"127.44879531288686","36.309880209888064",대전 동구 대전로 501(천동),대전 동구 천동 68-7,"3011010400100680007","531",대전청,대전동부,천동,파출소,"042-600-2173",대전광역시 동구  대전로 501,1.00
127.016595963875,37.5866819056249,"127.01659595923348","37.5866819138399",서울 성북구 지봉로21길 45(보문동3가),서울 성북구 보문동3가 1-1,"1129013200100010001","52",서울청,서울성북,안암,지구대,"02-920-1820",서울특별시 성북구  지봉로21길 45,1.00
127.474356652434,36.3306510536229,"127.47435778995965","36.33065095214245",대전 동구 옥천로 403(비룡동),대전 동구 비룡동 565,"3011012200105650000","532",대전청,대전동부,판암,파출소,"042-600-2174",대전광역시 동구  옥천로 403,1.00
127.46747757986,36.282212532632,"127.46750103776705","36.28224922509451",대전 동구 산내로 1332(낭월동),대전 동구 낭월동 192-2,"3011013600101920002","533",대전청,대전동부,산내,파출소,"042-600-2175",대전광역시 동구  산내로 1332,1.00
127.373995526981,36.3102816072525,"127.37399484593017","36.31028140895144",대전 서구 계백로 1366(도마동),대전 서구 도마동 189-7,"3017010300101890007","534",대전청,대전서부,도마,지구대,"042-600-3001",대전광역시 서구  계백로 1366,1.00
127.382171838086,36.3328080640952,"127.38217224146393","36.33280776123504",대전 서구 갈마로 246(내동),대전 서구 내동 2,"3017011000100020000","535",대전청,대전서부,내동,지구대,"042-600-3002",대전광역시 서구  갈마로 246,1.00
127.32899240643,36.2991752690631,"127.32899240761438","36.29917527149051",대전 서구 관저로 65(관저동),대전 서구 관저동 1135,"3017011600111350000","536",대전청,대전서부,구봉,지구대,"042-600-3003",대전광역시 서구  관저로 65,1.00
127.352330176775,36.3089377959599,"127.35233017616781","36.30893779545164",대전 서구 용소로40번길 7(도안동),대전 서구 도안동 1906,"3017011500119060000","537",대전청,대전서부,가수원,지구대,"042-600-3004",대전광역시 서구  용소로40번길 7,1.00
127.418856694488,36.3583191343883,"127.41885672509221","36.35831913259533",대전 대덕구 한밭대로 1084(중리동),대전 대덕구 중리동 259-10,"3023010900102590010","539",대전청,대전대덕,중리,지구대,"042-600-4312",대전광역시 대덕구  한밭대로 1084,1.00
127.44223011492,36.3633846545528,"127.4422301150748","36.36338465483102",대전 대덕구 동춘당로 63(송촌동),대전 대덕구 송촌동 501-2,"3023010700105010002","540",대전청,대전대덕,송촌,지구대,"042-600-4133",대전광역시 대덕구  동춘당로 63,1.00
127.421379561326,36.3772255006081,"127.42137960408303","36.377225747659125",대전 대덕구 대전로 1386(읍내동),대전 대덕구 읍내동 247-7,"3023010300102470007","541",대전청,대전대덕,회덕,파출소,"042-600-4314",대전광역시 대덕구  대전로 1386,1.00
127.377978462761,36.3489121465663,"127.37797846310087","36.348912146379675",대전 서구 둔산남로9번길 21(둔산동),대전 서구 둔산동 1158-1,"3017011200111580001","542",대전청,대전둔산,둔산,지구대,"042-600-5101",대전광역시 서구 둔산남로 9번길 21,1.00
127.019263483176,37.6106216806042,"127.0192635028962","37.610621679863954",서울 성북구 삼양로13길 51(길음동) 길음지구대,서울 성북구 길음동 1281-5,"1129013400112810005","53",서울청,서울성북,길음,지구대,"02-920-1830",서울특별시 성북구  삼양로13길 51 길음지구대,1.00
127.368320839769,36.3526890291619,"127.36832072686451","36.352688457688565",대전 서구 신갈마로 211(갈마동),대전 서구 갈마동 293-12,"3017011100102930012","543",대전청,대전둔산,갈마,지구대,"042-600-5102",대전광역시 서구 신갈마로 211,1.00
127.366882053575,36.3601371195146,"127.36688205478616","36.360137457055046",대전 서구 청사로 27-7(월평동),대전 서구 월평동 310-1,"3017011300103100001","544",대전청,대전둔산,월평,지구대,"042-600-5103",대전광역시 서구 청사로 27-7,1.00
127.394668345284,36.3599547040778,"127.39466834491142","36.359954699245904",대전 서구 청사로 277(둔산동),대전 서구 둔산동 908-4,"3017011200109080004","545",대전청,대전둔산,청사,지구대,"042-600-5104",대전광역시 서구 청사로 277,1.00
127.350704290422,36.3581179449463,"127.35070437306781","36.358118320366145",대전 유성구 문화원로 136(봉명동),대전 유성구 봉명동 676-1,"3020011100106760001","546",대전청,대전유성,유성,지구대,"042-822-0112",대전광역시 유성구  문화원로 136,1.00
127.378100698076,36.3853870218347,"127.37810069887291","36.38538702067039",대전 유성구 가정로 318(도룡동),대전 유성구 도룡동 394-2,"3020012700103940002","547",대전청,대전유성,도룡,지구대,"042-862-0112",대전광역시 유성구  가정로 318,1.00
127.323085207916,36.3758512880179,"127.3230849868649","36.37585126436736",대전 유성구 은구비로 72(지족동),대전 유성구 지족동 921,"3020012000109210000","548",대전청,대전유성,노은,지구대,"042-725-6206",대전광역시 유성구  은구비로 72,1.00
127.348504508971,36.389848029402,"127.3485043821307","36.38984803469151",대전 유성구 신성로 71(신성동),대전 유성구 신성동 141-2,"3020012500101410002","549",대전청,대전유성,신성,지구대,"042-725-0115",대전광역시 유성구 신성로 71,1.00
127.316089707238,36.3432479492357,"127.31608970645371","36.343247949463944",대전 유성구 복용북로75번길 19(복용동),대전 유성구 복용동 597-1,"3020011600105970001","550",대전청,대전유성,복용,파출소,"042-582-0112",대전광역시 유성구 복용북로75번길 19,1.00
127.383720945954,36.4400130484332,"127.38372094926056","36.44001379119946",대전 유성구 구룡달전로 21(봉산동),대전 유성구 봉산동 296,"3020014500102960000","551",대전청,대전유성,구즉,지구대,"042-935-4112",대전광역시 유성구 구룡달전로 21,1.00
127.320747745208,36.3027371230315,"127.32074761274929","36.30273743662107",대전 유성구 원내동 원내로39번길 60,대전 유성구 원내동 95번지,"3020010100100950000","552",대전청,대전유성,진잠,파출소,"042-725-6008",대전광역시 유성구  원내동 95,1.00
127.008611628209,37.6160883302474,"127.00861162787737","37.616088329959794",서울 성북구 솔샘로 111(정릉동),서울 성북구 정릉동 239-3,"1129013300102390003","54",서울청,서울성북,정릉,파출소,"02-920-1840",서울특별시 성북구  솔샘로 111,1.00
129.297269691818,35.5599415216919,"129.2972696873048","35.559941518479974",울산 중구 종가5길 55(유곡동),울산 중구 유곡동 480-10,"3111011000104800010","553",울산청,울산중부,태화,지구대,"052-245-0112",울산광역시 중구 종가5길 55,1.00
129.329633411934,35.5559505937201,"129.32963338796304","35.555950000330355",울산 중구 학산로 7(학성동),울산 중구 학성동 349-4,"3111010100103490004","554",울산청,울산중부,중앙,지구대,"052-296-0112",울산광역시 중구 학산로 7,1.00
129.346019260073,35.5791438162495,"129.34601927889094","35.57913964160191",울산 중구 병영성7길 11(서동),울산 중구 서동 61-6,"3111011400100610006","555",울산청,울산중부,병영,지구대,"052-294-0112",울산광역시 중구 병영성7길 11,1.00
129.341406072501,35.5560513607854,"129.34140607899212","35.55605135479898",울산 중구 반구정10길 4(반구동),울산 중구 반구동 583-3,"3111011800105830003","556",울산청,울산중부,반구,파출소,"052-293-0112",울산광역시 중구 반구정10길 4,1.00
129.322830170241,35.5809702582615,"129.32283005289946","35.5809728539013",울산 중구 성안로 257(성안동),울산 중구 성안동 379-7,"3111010900103790007","557",울산청,울산중부,성안,파출소,"052-244-3112",울산광역시 중구 성안로 257,1.00
129.318563142645,35.5393661598677,"129.318563106834","35.539366163177206",울산 남구 돋질로 118(달동),울산 남구 달동 636-1,"3114010500106360001","558",울산청,울산남부,신정,지구대,"052-273-0112",울산광역시 남구 돋질로 118,1.00
129.324576035017,35.5443846416761,"129.32457606710557","35.544384647248236",울산 남구 번영로 217(신정동),울산 남구 신정동 130-6,"3114010400101300006","559",울산청,울산남부,삼산,지구대,"052-265-0112",울산광역시 남구 번영로 217,1.00
129.335335943965,35.5221116174974,"129.33533949635427","35.522111993402234",울산 남구 수암로 277(야음동),울산 남구 야음동 385-27,"3114010800103850027","560",울산청,울산남부,야음,지구대,"052-273-8313",울산광역시 남구 수암로 277,1.00
129.292552415671,35.5342992231695,"129.29255242061186","35.53429921970812",울산 남구 대공원입구로21번길 16(옥동),울산 남구 옥동 249-14,"3114010200102490014","561",울산청,울산남부,옥동,지구대,"052-273-8321",울산광역시 남구 대공원입구로21번길 16,1.00
129.260012110319,35.5506571330268,"129.2600105185285","35.550656507307465",울산 남구 신복로22번길 22(무거동),울산 남구 무거동 1532-3,"3114010100115320003","562",울산청,울산남부,무거,지구대,"052-247-0112",울산광역시 남구 신복로22번길 22,1.00
127.01072565392,37.6045646172399,"127.01072565327395","37.60456461684088",서울 성북구 정릉로26길 6(정릉동) 정릉2파출소,서울 성북구 정릉동 966-174,"1129013300109660174","55",서울청,서울성북,정릉2,파출소,"02-920-1850",서울특별시 성북구  정릉로26길 6 정릉2파출소,1.00
129.341394210573,35.5420886999665,"129.34139420806528","35.5420887021936",울산 남구 화합로194번길 17(삼산동),울산 남구 삼산동 1554-2,"3114010600115540002","563",울산청,울산남부,본동,파출소,"052-274-0112",울산광역시 남구 화합로194번길 17,1.00
129.421198511204,35.4910550057761,"129.42119770585438","35.49105183355993",울산 동구 월봉12길 77(화정동),울산 동구 화정동 880-32,"3117010200108800032","564",울산청,울산동부,방어진,지구대,"052-201-0112",울산광역시 동구 월봉12길 77,1.00
129.428592526374,35.509050340717,"129.42859252321364","35.50905034230894",울산 동구 진성4길 20(전하동),울산 동구 전하동 651-6,"3117010400106510006","565",울산청,울산동부,전하,지구대,"052-236-0112",울산광역시 동구 진성4길 20,1.00
129.429094690041,35.5420583667165,"129.42909496968048","35.542059604419705",울산 동구 동해안로 54(동부동),울산 동구 동부동 618-1,"3117010700106180001","566",울산청,울산동부,남목,파출소,"052-235-0112",울산광역시 동구 동해안로 54,1.00
129.42535429616,35.5261096934656,"129.42535555427733","35.52610619205885",울산 동구 서부로 74(서부동),울산 동구 서부동 1058,"3117010800110580000","567",울산청,울산동부,서부,파출소,"052-251-0112",울산광역시 동구 서부로 74,1.00
129.368168041592,35.5885409282218,"129.3681680282723","35.588538230242364",울산 북구 화봉로 83(화봉동),울산 북구 화봉동 450-2,"3120012500104500002","568",울산청,울산북부,화봉,파출소,"052-288-0112",울산광역시 북구 화봉로 83,1.00
129.355868056335,35.6216208735195,"129.35586784847789","35.621622592582",울산 북구 호계로 194(호계동),울산 북구 호계동 862-2,"3120010200108620002","570",울산청,울산북부,농소1,파출소,"052-295-0112",울산광역시 북구 호계로 194,1.00
129.340640858941,35.6300784405678,"129.34064089693922","35.6300784383217",울산 북구 아진로 74(상안동),울산 북구 상안동 358-31,"3120010700103580031","571",울산청,울산북부,농소3,파출소,"052-282-0112",울산광역시 북구 아진로 74,1.00
129.436012621845,35.6294828994802,"129.4360120013992","35.629485742940815",울산 북구 산음12길 6(산하동),울산 북구 산하동 1010-2,"3120011800110100002","573",울산청,울산북부,강동,파출소,"052-298-0112",울산광역시 북구 산음12길 6,1.00
129.322922956237,35.3480786441349,"129.32292692185916","35.34808156269405",울산 울주군 서생면 해맞이로 867,울산 울주군 서생면 신암리 393-1,"3171031021103930001","574",울산청,울산울주,서생,파출소,"052-239-0112",울산광역시 울주군 서생면 해맞이로 867,1.00
126.998676805716,37.593304228881,"126.99867681468822","37.59330423063642",서울 성북구 성북로 94(성북동) 성북파출소,서울 성북구 성북동 66-23,"1129010100100660023","56",서울청,서울성북,성북,파출소,"02-920-1860",서울특별시 성북구  성북로 94  성북파출소,1.00
129.244016927933,35.5714781511204,"129.24401692795826","35.57147815062529",울산 울주군 범서읍 대리로 12,울산 울주군 범서읍 구영리 215-2,"3171025927102150002","575",울산청,울산울주,범서,파출소,"052-211-8112",울산광역시 울주군 범서읍 대리로 12,1.00
129.282322855696,35.4171402420478,"129.2823238943389","35.41713961395662",울산 울주군 온양읍 남창2길 30,울산 울주군 온양읍 남창리 154-3,"3171025624101540003","577",울산청,울산울주,온양,파출소,"052-238-0112",울산광역시 울주군 온양읍 남창2길 30,1.00
129.30665496761,35.4339716933378,"129.30665505097988","35.433970736830574",울산 울주군 온산읍 덕신로 229,울산 울주군 온산읍 덕신리 579-2,"3171025032105790002","578",울산청,울산울주,온산,파출소,"052-237-0112",울산광역시 울주군 온산읍 덕신로 229,1.00
129.201401964784,35.6547167877593,"129.20140228878554","35.65471685567587",울산 울주군 두동면 대밀길 25,울산 울주군 두동면 구미리 649-3,"3171036022106490003","579",울산청,울산울주,두동,파출소,"052-262-7612",울산광역시 울주군 두동면 대밀길 25,1.00
129.08975965921,35.5909835463767,"129.08975941474827","35.59098360441671",울산 울주군 상북면 상북로 294,울산 울주군 상북면 산전리 406-1,"3171038023104060001","580",울산청,울산울주,상북,파출소,"052-263-0112",울산광역시 울주군 상북면 상북로 294,1.00
129.107406668016,35.535827268468,"129.10740893350487","35.535828358551015",울산 울주군 삼남읍 중남로 47,울산 울주군 삼남읍 가천리 19-2,"3171026525100190002","581",울산청,울산울주,삼남,파출소,"052-254-0112",울산광역시 울주군 삼남면 중남로 47,1.00
129.305571512488,35.4954364364077,"129.30557094376582","35.49543878846397",울산 울주군 청량읍 온산로 767,울산 울주군 청량읍 상남리 520-5,"3171026223105200005","582",울산청,울산울주,청량,파출소,"052-269-0112",울산광역시 울주군 청량읍 온산로 767,1.00
129.205910683703,35.4635010015338,"129.20591067908418","35.46350100575854",울산 울주군 웅촌면 곡천검단로 15,울산 울주군 웅촌면 곡천리 896-2,"3171034023108960002","583",울산청,울산울주,웅촌,파출소,"052-225-0112",울산광역시 울주군 웅촌면 곡천검단로 15,1.00
127.281136506441,36.4640565320683,"127.2811363987951","36.46405615193612",세종 금남면 용포로 62,세종 금남면 용포리 120-3,"3611034021101200003","584",세종청,세종남부,금남,파출소,"044-866-7112",세종특별자치시  금남면 용포로 62,1.00
127.259038119065,36.4802649830149,"127.2590384330037","36.48026550586644",세종 노을3로 31(한솔동),세종 한솔동 943,"3611010600109430000","585",세종청,세종남부,한솔,지구대,"044-864-0112",세종특별자치시   노을3로 31,1.00
127.051145721098,37.5712682017203,"127.0511457462756","37.571268195154765",서울 동대문구 사가정로2길 9(답십리동),서울 동대문구 답십리동 1004-1,"1123010500110040001","57",서울청,서울동대문,답십리,지구대,"02-961-4301",서울시 동대문구 사가정로 2길 9,1.00
127.247037101886,36.5114190704756,"127.24703710174927","36.51141907078583",세종 보듬3로 113(아름동),세종 아름동 1350,"3611011300113500000","586",세종청,세종남부,아름,지구대,"044-862-9112",세종특별자치시   보듬3로 113,1.00
127.265906109618,36.4961349092643,"127.26590599270904","36.49613491374397",세종 다솜3로 3(어진동),세종 어진동 653,"3611011000106530000","587",세종청,세종남부,청사,지구대,"044-320-8105",세종특별자치시   다솜3로 3,1.00
127.291001007577,36.477786307024,"127.2910010072308","36.477786307515274",세종 남세종로 440(보람동),세종 보람동 764,"3611010300107640000","588",세종청,세종남부,보람,지구대,"044-866-5112",세종특별자치시 남세종로 440,1.00
127.297896138808,36.6043737966676,"127.29789613657724","36.604373794243145",세종 조치원읍 새내로 140,세종 조치원읍 교리 10-4,"3611025024100100004","589",세종청,세종북부,조치원,지구대,"044-863-0112",세종특별자치시  조치원읍 새내로 140,1.00
127.324854846078,36.5585030947476,"127.32485508974707","36.55850274639488",세종 연동면 청연로 606-1,세종 연동면 송용리 100-3,"3611032027101000003","590",세종청,세종북부,연동,파출소,"044-864-7112",세종특별자치시  부강면 청연로 606-1,1.00
127.203388464994,36.6790247401301,"127.20338858309016","36.679024960882884",세종 전의면 만세길 6,세종 전의면 읍내리 266-1,"3611037021102660001","591",세종청,세종북부,전의,파출소,"044-836-2112",세종특별자치시  전의면 만세길 6,1.00
127.264977136449,36.6558516854025,"127.26497741389906","36.65585221650139",세종 전동면 하노장4길 9,세종 전동면 노장리 583-1,"3611038021105830001","592",세종청,세종북부,전동,파출소,"044-863-1112",세종특별자치시  전동면 하노장4길 9,1.00
127.364454442491,36.5309257615634,"127.3644543947674","36.53092576584142",세종 부강면 부강신대길 72-2,세종 부강면 부강리 412-2,"3611033021104120002","593",세종청,세종북부,부강,파출소,"044-275-4112",세종특별자치시  부강면 부강신대길 72-2,1.00
127.00957451229,37.295828944951,"127.00957450474057","37.29582895468822",경기 수원시 장안구 송정로 113(조원동),경기 수원시 장안구 조원동 680-6,"4111113600106800006","594",경기남부청,수원중부,장안문,지구대,"031-299-5100",경기도 수원시 장안구 송정로 113,1.00
126.988051193585,37.3103953902423,"126.98805118110829","37.310395401988956",경기 수원시 장안구 이목로 58(파장동),경기 수원시 장안구 파장동 566-14,"4111112900105660014","595",경기남부청,수원중부,노송,지구대,"031-299-5101",경기도 수원시 장안구 이목로 58,1.00
127.037247967609,37.5728301051888,"127.0372479973359","37.57283010415678",서울 동대문구 청계천로 549(용두동),서울 동대문구 용두동 696-10,"1123010200106960010","58",서울청,서울동대문,용신,지구대,"02-961-4302",서울특별시 동대문구  청계천로549,1.00
126.993174673827,37.286770530912,"126.99317467343093","37.28677053080435",경기 수원시 팔달구 수성로182번길 3(화서동),경기 수원시 팔달구 화서동 647-1,"4111513800106470001","596",경기남부청,수원중부,화서문,지구대,"031-299-5102",경기도 수원시 팔달구 수성로182번길 3,1.00
127.021943478056,37.2910967278278,"127.02194347870513","37.29109672711417",경기 수원시 장안구 경수대로 758(연무동),경기 수원시 장안구 연무동 254-11,"4111113700102540011","597",경기남부청,수원중부,창룡문,지구대,"031-299-5103",경기도 수원시 장안구 경수대로 758,1.00
127.029649207816,37.2809306534118,"127.02964920684758","37.28093065281874",경기 수원시 팔달구 경수대로 621(지동),경기 수원시 팔달구 지동 480-6,"4111513900104800006","598",경기남부청,수원중부,동부,파출소,"031-299-5104",경기도 수원시 팔달구 경수대로 621,1.00
126.97351019911,37.3028072267499,"126.97351019959072","37.302807226850106",경기 수원시 장안구 하률로 2(천천동),경기 수원시 장안구 천천동 557-1,"4111113300105570001","599",경기남부청,수원중부,율천,파출소,"031-299-5105",경기도 수원시 장안구 하률로 2,1.00
127.021344057412,37.2830258216934,"127.02134405375321","37.28302582196584",경기 수원시 팔달구 창룡대로 48(남수동),경기 수원시 팔달구 남수동 11-841,"4111512700100110841","600",경기남부청,수원중부,행궁,파출소,"031-299-5106",경기도 수원시 찰달구 창룡대로 48,1.00
127.031406020091,37.2757635931475,"127.03140600866698","37.275763563365146",경기 수원시 팔달구 장다리로 312(인계동),경기 수원시 팔달구 인계동 930-1,"4111514100109300001","601",경기남부청,수원남부,인계,지구대,"031-299-1118",경기 수원시 팔달구 장다리로 312,1.00
127.053050501098,37.268679041865,"127.05305048959778","37.26867901147567",경기 수원시 영통구 매영로 93-18(매탄동),경기 수원시 영통구 매탄동 1213-2,"4111710100112130002","602",경기남부청,수원남부,산남,지구대,"031-299-1128",경기 수원시 영통구 매영로 93-18,1.00
127.029913106822,37.2518554142488,"127.02991312759963","37.251855464252515",경기 수원시 권선구 권중로 77(권선동),경기 수원시 권선구 권선동 1268,"4111313700112680000","603",경기남부청,수원남부,곡선,지구대,"031-299-1138",경기 수원시 권선구 권중로77,1.00
127.077834171492,37.2548504455542,"127.07783417167877","37.254850445205825",경기 수원시 영통구 청명로 92(영통동),경기 수원시 영통구 영통동 1046-2,"4111710500110460002","604",경기남부청,수원남부,영통,지구대,"031-299-1148",경기 수원시 영통구 청명로 92,1.00
127.039945947581,37.2651309705752,"127.03994594771234","37.265130970651406",경기 수원시 팔달구 동수원로 403(인계동),경기 수원시 팔달구 인계동 1117-1,"4111514100111170001","605",경기남부청,수원남부,매탄,지구대,"031-299-1158",경기 수원시 팔달구 동수원로 403,1.00
127.045223941629,37.5839956613329,"127.04522395078364","37.58399566427343",서울 동대문구 약령시로21길 15(청량리동),서울 동대문구 청량리동 232-2,"1123010700102320002","59",서울청,서울동대문,청량리,파출소,"02-961-4303",서울특별시 동대문구 약령시로21길 15,1.00
127.015289971023,37.2427163175445,"127.01528996582894","37.24271633464878",경기 수원시 권선구 정조로 370(세류동),경기 수원시 권선구 세류동 1167-33,"4111312600111670033","606",경기남부청,수원남부,세류,지구대,"031-299-1168",경기 수원시 권선구 정조로 370,1.00
127.029547176649,37.2598469662131,"127.02954717626783","37.259846966217395",경기 수원시 권선구 권선로699번길 24-23(권선동),경기 수원시 권선구 권선동 1013-23,"4111313700110130023","607",경기남부청,수원남부,권선,파출소,"031-299-1178",경기 수원시 권선로 699번길 24-23,1.00
127.055397562963,37.2403337890252,"127.05539754458552","37.2403338549931",경기 수원시 영통구 영통로 143(망포동),경기 수원시 영통구 망포동 396-1,"4111710700103960001","608",경기남부청,수원남부,태장,파출소,"031-299-1188",경기 수원시 영통구 영통로 143,1.00
127.047671341694,37.2886211987413,"127.04767134152388","37.28862119807389",경기 수원시 영통구 에듀타운로 82(이의동),경기 수원시 영통구 이의동 1347-6,"4111710300113470006","609",경기남부청,수원남부,광교,지구대,"031-299-1198",경기 수원시 영통구 에듀타운로 82,1.00
126.999816392239,37.2661222075272,"126.9998163921324","37.266122203042755",경기 수원시 팔달구 덕영대로 944(매산로1가),경기 수원시 팔달구 매산로1가 18,"4111513400100180000","610",경기남부청,수원서부,매산,지구대,"031-8012-1090",경기도 수원시 팔달구 덕영대로 944,1.00
126.97137043059,37.2807423411513,"126.9713704305165","37.280742340593875",경기 수원시 권선구 구운로73번길 18-13(구운동),경기 수원시 권선구 구운동 938,"4111313200109380000","611",경기남부청,수원서부,서호,지구대,"031-8012-1092",수원시 권선구 구운로73번길 18-13,1.00
126.972393615258,37.2585650866386,"126.97239360781191","37.25856507941457",경기 수원시 권선구 서부로 1673(탑동),경기 수원시 권선구 탑동 911,"4111313300109110000","612",경기남부청,수원서부,고색,파출소,"031-8012-1094",경기 수원시 권선구 서부로 1673,1.00
126.951583794763,37.273193635881,"126.95158380387419","37.27319364000058",경기 수원시 권선구 금곡로 190(금곡동),경기 수원시 권선구 금곡동 1119-1,"4111313400111190001","614",경기남부청,수원서부,호매실,지구대,"031-8012-1093",경기도 수원시 권선구 금곡동 금곡로 190,1.00
127.014372696523,37.2691211145279,"127.01437269187963","37.26912112312813",경기 수원시 팔달구 매산로116번길 50(매교동),경기 수원시 팔달구 매교동 77-63,"4111513300100770063","615",경기남부청,수원서부,유천,파출소,"031-8012-1096",경기도 수원시 팔달구 매교동 매산로 116번길 50,1.00
126.941854833647,37.2917839568879,"126.94185493738676","37.29178396177136",경기 수원시 권선구 당진로32번길 28-4(당수동),경기 수원시 권선구 당수동 159-1,"4111314100101590001","616",경기남부청,수원서부,당수,파출소,"031-8012-1097",경기도 수원시 권선구 당진로 32번길 28-4,1.00
127.042034871838,37.5855892786632,"127.0420348719522","37.585589250676264",서울 동대문구 약령시로17길 59-11(제기동),서울 동대문구 제기동 287-33,"1123010300102870033","60",서울청,서울동대문,제기,파출소,"02-961-4304",서울특별시 동대문구 약령시로 17길 59-11,1.00
126.966258450681,37.3763135129035,"126.96625845363025","37.37631351205",경기 안양시 동안구 흥안대로223번길 30-1(호계동),경기 안양시 동안구 호계동 1118-1,"4117310400111180001","617",경기남부청,안양동안,갈산,지구대,"031-456-1113",경기도 안양시 동안구 흥안대로223번길 30-1,1.00
126.970151381882,37.4061627371574,"126.97015138240363","37.40616273736191",경기 안양시 동안구 동편로 190(관양동),경기 안양시 동안구 관양동 1730,"4117310200117300000","618",경기남부청,안양동안,인덕원,지구대,"031-423-0112",경기도 안양시 동안구 동편로 190,1.00
126.937978921738,37.3991061083161,"126.93797892149743","37.399106108238605",경기 안양시 동안구 관악대로 125(비산동),경기 안양시 동안구 비산동 459-57,"4117310100104590057","619",경기남부청,안양동안,비산,지구대,"031-447-0112",경기도 안양시 동안구 관악대로 125,1.00
126.958900549636,37.3682152681465,"126.95890055002133","37.368215267734925",경기 안양시 동안구 경수대로508번길 17(호계동),경기 안양시 동안구 호계동 1006-9,"4117310400110060009","620",경기남부청,안양동안,범계,지구대,"031-452-5607",경기도 안양시 동안구 경수대로508번길 17,1.00
126.952823711337,37.389894552791,"126.9528237102791","37.38989455258306",경기 안양시 동안구 평촌대로217번길 57(호계동),경기 안양시 동안구 호계동 1051-2,"4117310400110510002","621",경기남부청,안양동안,평안,지구대,"031-381-0112",경기도 안양시 동안구 평촌대로217번길 57,1.00
126.964508417936,37.3904632197368,"126.96450841731809","37.39046321995052",경기 안양시 동안구 관평로138번길 43(평촌동),경기 안양시 동안구 평촌동 896-5,"4117310300108960005","622",경기남부청,안양동안,호계,파출소,"031-384-0112",경기도 안양시 동안구 관평로138번길 43,1.00
